project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
manorop_recon_repair_0749_estate_surface_b8225c39717c86709e18,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51858,Manor of Kingsthorne Court,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_b8225c39717c86709e18,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e5665517443977b831e96047,Geoffrey Tanner,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0751_estate_surface_a052e40196cba89ee7db,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38365,Manor of Haldthorpe,c_4,Northwych,county_domain,house,t0h_41f7bfca76503fa1983fe11a,House Wyrmford,estate_surface_a052e40196cba89ee7db,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3da95c991adabff850e2f3ec,Reginald White the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0752_estate_surface_7242ef554a5c894b804f,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_42902,Manor of Rookcell Court,c_7,Crowmarsh,minor_lordship,church_institution,institution:bishopric_crowmarsh,Bishopric of Crowmarsh,estate_surface_7242ef554a5c894b804f,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_f78dbea2b57a80ba872c89df,Alan Scriven,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0753_estate_surface_7dd31dbda24f97b283ab,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_49301,Manor of Yewstow,c_13,Ivydale,minor_lordship,house,t0h_5b87175c9b7a93c1bb45b630,House Falconham Court,estate_surface_7dd31dbda24f97b283ab,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3c3b79d4065f7689192f0828,Thomas Miller,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0755_estate_surface_2c166692ecdff394d58e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_29968,Manor of Clereshaw,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_2c166692ecdff394d58e,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ce4de40c71b1ae5e62b43b31,Eustace Rolls,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0762_estate_surface_1543feeda471fc51bda2,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43944,Manor of Larkwell,c_12,Harrowfield,minor_lordship,house,t0h_67c890050f8b43b0b7ac9a23,House Wheatton,estate_surface_1543feeda471fc51bda2,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_4f10c2e4d415151b2e3e5688,Dunstan Dyer the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0763_estate_surface_ba4a409ca831ed80b391,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_31891,Manor of Narrowley,c_6,Wyrmford,minor_lordship,house,t0h_3744172a53ab4778bda9e701,House Narrowley,estate_surface_ba4a409ca831ed80b391,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_70210a461d5c653f17414e57,Gamel of Narrowley,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0766_estate_surface_d33077dd51bd9f96afb5,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_53793,Manor of BrookBrook,c_13,Ivydale,minor_lordship,house,t0h_801af985dda2720808712d01,House Yewbarrow,estate_surface_d33077dd51bd9f96afb5,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8485672196d8f6fb2a61771d,"Geoffrey Thatcher, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0767_estate_surface_ec735accdd9c583e1032,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35871,Manor of Honeyfield,c_5,Orchardmere,minor_lordship,house,t0h_8af982b349232abe15141418,House Honeyfield,estate_surface_ec735accdd9c583e1032,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_c38b460e77371d333c271b4f,Walter of Honeyfield,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0768_estate_surface_8d92b6fa56421c6fe8d7,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_31074,Manor of Larkstow,c_2,Larkspire,church_fief,church_institution,institution:church_fief_hx_34157,Church temporal package 34157,estate_surface_8d92b6fa56421c6fe8d7,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_f50432f69d1e7cd40f381d22,Gilbert White the Black,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0769_estate_surface_f3d017192a05de67e4e5,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37256,Manor of Hawkley,c_10,Falkenford,barony,house,t0h_ecd504ca915313581c840ac9,House Ridgeford,estate_surface_f3d017192a05de67e4e5,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_bd40a39d6ea6fb66dcfa3cf5,Hugh White the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0772_estate_surface_4c86b55d85693417b489,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_50709,Manor of Thorncote Court,c_13,Ivydale,minor_lordship,house,t0h_1ed8d543f12b387ed751f1a6,House Holtcross,estate_surface_4c86b55d85693417b489,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_efb661145fc8a1fa153c9d74,Aethelstan Scrivener the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0773_estate_surface_ff388499d5705c1e342b,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41775,Manor of Roodwell,c_11,Glastonmere,minor_lordship,house,t0h_2e5ee7af20e36858fd78cf89,House Carrstow Court,estate_surface_ff388499d5705c1e342b,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9795b7f314ef2643daafef0c,Ralph Mason,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0775_estate_surface_8ba398d901147dd69b3f,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34407,Manor of Keelhallow Hall,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_35807,Church temporal package 35807,estate_surface_8ba398d901147dd69b3f,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_6890173a7e06856b1a38b348,Adam Black the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0777_estate_surface_bdc91013f43f78328922,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39177,Manor of Marshstrand,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,estate_surface_bdc91013f43f78328922,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ab08e2698a01cdb066cde482,Robert Brewer the Brown,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0782_estate_surface_23e2fe81dd5b1614acdb,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_36989,Manor of Orchardham,c_5,Orchardmere,church_fief,church_institution,institution:church_fief_hx_36989,Church temporal package 36989,estate_surface_23e2fe81dd5b1614acdb,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_eaa3ca48c32341ae9e22564c,Michael Waxman,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0786_estate_surface_c28c29fabfaefbc4aec0,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_29959,Manor of Keldby,c_2,Larkspire,church_fief,church_institution,institution:church_fief_hx_32485,Church temporal package 32485,estate_surface_c28c29fabfaefbc4aec0,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_24dcc8d05020ff07ab9dcb83,Aethelstan White,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0788_estate_surface_f4c1775a73caa7150737,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_22640,Manor of Wyrmchapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,estate_surface_f4c1775a73caa7150737,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_5c66eb2159b3693206f76754,Aethelstan Waxman the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0789_estate_surface_355ddb021e45ad89d5da,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_48439,Manor of Greenstead,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,estate_surface_355ddb021e45ad89d5da,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_aa95d7916c847ad914e84b7f,Edwin Penman the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0791_estate_surface_b45cc2416898326a9fd2,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_31070,Manor of Spireminster,c_2,Larkspire,minor_lordship,church_institution,institution:bishopric_larkspire,Bishopric of Larkspire,estate_surface_b45cc2416898326a9fd2,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_30b3adb0e7be21e9112e2282,Richard Nott,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0797_estate_surface_3f283fa373d9454a6c5d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33617,Manor of Meadley Court,c_2,Larkspire,minor_lordship,house,t0h_a83b70041359cf986fb78959,House Bellton Court,estate_surface_3f283fa373d9454a6c5d,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_441c6c394f64fc6d223406ba,Wulfstan Woodward,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0798_estate_surface_289840b5e79eace4f52e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_49580,Manor of Yewchapel Court,c_13,Ivydale,county_domain,house,t0h_01e78db01d2d91786414ba91,House Ivydale,estate_surface_289840b5e79eace4f52e,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_c8aa5cf17553fcc4bca78edc,Richard Redman the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
