condition_observation_id,asset_surface_id,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,surface_key,surface_name,condition_kind,condition_state,observation_cutpoint,project_link_count,project_ids,condition_basis,source_status,confidence,runtime_authority,uat1_display_state
condobs_estate_surface_3d80e46c3b29c1097758,estate_surface_3d80e46c3b29c1097758,manor_hx_40104,Manor of Rookgap Field,c_7,Crowmarsh,county_domain,house,t0h_ca7e0529829444b98137f4dd,House Crowmarsh,IE-012,Church & Parish Service Asset,physical_condition,under_construction,1120-01-01,1,impproj_step5ec_4a0824e66788ea,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_84410a0ee9e05d40a694,estate_surface_84410a0ee9e05d40a694,manor_hx_40104,Manor of Rookgap Field,c_7,Crowmarsh,county_domain,house,t0h_ca7e0529829444b98137f4dd,House Crowmarsh,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_bb782faba23adb129421,estate_surface_bb782faba23adb129421,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-001,Estate Core & Working Yard,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9c08835c5b06f1b8d7f4,estate_surface_9c08835c5b06f1b8d7f4,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_1c7dceea1f74580bdd84,estate_surface_1c7dceea1f74580bdd84,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0554_estate_surface_1c7dceea1f74580bdd84,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_747c6cf04856d836d3f9,estate_surface_747c6cf04856d836d3f9,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-005,Drainage & Ditches,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_19d90960d2c65c53a559,estate_surface_19d90960d2c65c53a559,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0f7924f713c1c4b775df,estate_surface_0f7924f713c1c4b775df,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-008,Watch & Ward,operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4d5106d8194335d3248c,estate_surface_4d5106d8194335d3248c,manor_hx_40283,Manor of Sailmere,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,1,impproj_step5ec_3c6e75b67f3d47,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a11ab1cb0e0f9964dcdd,estate_surface_a11ab1cb0e0f9964dcdd,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1340_estate_surface_a11ab1cb0e0f9964dcdd,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2504cc009d5b6d383f81,estate_surface_2504cc009d5b6d383f81,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_dcf048a32cf5576e8cd4,estate_surface_dcf048a32cf5576e8cd4,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-003,Livestock Yard & Stables,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_098e32e856e722da2504,estate_surface_098e32e856e722da2504,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9c03c8ed31a6345466c5,estate_surface_9c03c8ed31a6345466c5,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5a25469c11e8c8a36261,estate_surface_5a25469c11e8c8a36261,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-008,Watch & Ward,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c99a3fee172c9d8ddaeb,estate_surface_c99a3fee172c9d8ddaeb,manor_hx_40285,Manor of Dunstrand,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_70a787cc7b9cd9f829b2,estate_surface_70a787cc7b9cd9f829b2,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_ac806795825f5dc1d9eb,estate_surface_ac806795825f5dc1d9eb,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-002,Storage & Handling,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c4fa46ca773432f0b35e,estate_surface_c4fa46ca773432f0b35e,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8cbce3aaa6c76afbfa9d,estate_surface_8cbce3aaa6c76afbfa9d,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a1403dcf1325028793e9,estate_surface_a1403dcf1325028793e9,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d1aba77f7fa972f561d1,estate_surface_d1aba77f7fa972f561d1,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_1139d9e63c48b4ca18cd,estate_surface_1139d9e63c48b4ca18cd,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-011,"Fishery, Harbor & Quay Works",physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9dbf16116186f2cb46b7,estate_surface_9dbf16116186f2cb46b7,manor_hx_40291,Manor of Dunewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4e4cb574ede497c32e1e,estate_surface_4e4cb574ede497c32e1e,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-001,Estate Core & Working Yard,physical_condition,under_construction,1120-01-01,1,manorop_recon_build_0006_estate_surface_4e4cb574ede497c32e1e,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_7b068abf794c7fc577ca,estate_surface_7b068abf794c7fc577ca,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-003,Livestock Yard & Stables,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_720a3dc5e2e261cf6a7b,estate_surface_720a3dc5e2e261cf6a7b,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_956c2a09dff0efaf1861,estate_surface_956c2a09dff0efaf1861,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_80df2d0d82cb031d0296,estate_surface_80df2d0d82cb031d0296,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_57e0d280548fb3e2041d,estate_surface_57e0d280548fb3e2041d,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-008,Watch & Ward,operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5927fc6e6a56bf757de4,estate_surface_5927fc6e6a56bf757de4,manor_hx_40294,Manor of Hithebrook,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_39744,Church temporal package 39744,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_7893b5defa6000704261,estate_surface_7893b5defa6000704261,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-001,Estate Core & Working Yard,physical_condition,worn,1120-01-01,1,manorop_recon_build_0132_estate_surface_7893b5defa6000704261,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5376b18df687f4231d29,estate_surface_5376b18df687f4231d29,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-002,Storage & Handling,physical_condition,repairing,1120-01-01,1,impproj_step5ec_5890f4a4fca89f,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_d3faabd8018f2d468d06,estate_surface_d3faabd8018f2d468d06,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4f3da0e022c7883a2a6d,estate_surface_4f3da0e022c7883a2a6d,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2afbedcacc6c6128df1d,estate_surface_2afbedcacc6c6128df1d,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-005,Drainage & Ditches,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_fab63e80544f4cf00eae,estate_surface_fab63e80544f4cf00eae,manor_hx_40297,Manor of Shellwell,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
