step6cs_exact_route_row_id,source_step6cp_execution_row_id,source_step6co_execution_row_id,source_full_route_row_id,source_component,regularity,flow_family,contract_family,resource_id,movement_annualized_amount_year,transport_load_score_year,supplier_entity_id,supplier_entity_label,supplier_sector,supplier_anchor_type,supplier_anchor_id,supplier_county,receiver_or_buyer_entity_id,receiver_or_buyer_entity_label,receiver_or_buyer_sector,receiver_or_buyer_anchor_type,receiver_or_buyer_anchor_id,receiver_or_buyer_county,county_corridor,movement_scope,likely_mode,route_confidence,atomic_counterparty_status,carrier_posture,primary_carrier_entity_id,primary_carrier_label,transport_fee_status,transport_service_fee_coin_year_candidate,right_allocation_candidate_count,right_allocated_net_coin_year_candidate,right_allocation_family_mix,right_allocation_row_id_mix,right_allocation_status_mix,underbuilt_corridor_status,underbuilt_project_row_ids,transport_layer_status,exact_route_master_status,pnl_opening_balance_disposition,working_authority_source_candidate,source_candidate_only,live_posting_authorized,live_route_authorized,live_pnl_fold_authorized,live_transport_cost_effect_authorized,live_toll_effect_authorized,live_inventory_mutation_authorized,live_resource_mutation_authorized,non_authorization_status
STEP6CS-EXACT-ROUTE-009703,STEP6CP-EXEC-11710,STEP6CO-EXEC-11710,STEP6CJ-ROUTE-00039978,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43689,Eldham,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43689,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009704,STEP6CP-EXEC-11711,STEP6CO-EXEC-11711,STEP6CJ-ROUTE-00039979,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_44250,Eldham,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_44250,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009705,STEP6CP-EXEC-11712,STEP6CO-EXEC-11712,STEP6CJ-ROUTE-00039980,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_37816,Falkenford,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_37816,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_lower_6n3g,House Ridgeford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009706,STEP6CP-EXEC-11713,STEP6CO-EXEC-11713,STEP6CJ-ROUTE-00039981,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_37817,Falkenford,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_37817,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_lower_6n3g,House Ridgeford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009707,STEP6CP-EXEC-11714,STEP6CO-EXEC-11714,STEP6CJ-ROUTE-00039982,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_38940,Falkenford,house:house_orbray_lower_6n3g,House Ridgeford,Baronial Houses,manor,manor_hx_38940,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_lower_6n3g,House Ridgeford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009708,STEP6CP-EXEC-11715,STEP6CO-EXEC-11715,STEP6CJ-ROUTE-00039983,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_39502,Falkenford,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_39502,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_high_tfx8,House Hawkmere,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009709,STEP6CP-EXEC-11716,STEP6CO-EXEC-11716,STEP6CJ-ROUTE-00039984,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_40063,Falkenford,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_40063,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_high_tfx8,House Hawkmere,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009710,STEP6CP-EXEC-11717,STEP6CO-EXEC-11717,STEP6CJ-ROUTE-00039985,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_40345,Falkenford,house:house_tourenne_high_tfx8,House Hawkmere,Baronial Houses,manor,manor_hx_40345,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_high_tfx8,House Hawkmere,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009711,STEP6CP-EXEC-11718,STEP6CO-EXEC-11718,STEP6CJ-ROUTE-00039986,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,2.20,3.3000,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_44829,Falkenford,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_44829,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_south_2ky9,House Reedwath,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009712,STEP6CP-EXEC-11719,STEP6CO-EXEC-11719,STEP6CJ-ROUTE-00039987,step6ci_extracted_materials_domestic_movement,regular,regular_horse_capacity_upkeep,,extracted_materials,0.20,0.3000,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_44829,Falkenford,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_44829,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_south_2ky9,House Reedwath,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009713,STEP6CP-EXEC-11720,STEP6CO-EXEC-11720,STEP6CJ-ROUTE-00039988,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_45109,Falkenford,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_45109,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_south_2ky9,House Reedwath,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009714,STEP6CP-EXEC-11721,STEP6CO-EXEC-11721,STEP6CJ-ROUTE-00039989,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_45388,Falkenford,house:house_tourenne_south_2ky9,House Reedwath,Baronial Houses,manor,manor_hx_45388,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_tourenne_south_2ky9,House Reedwath,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009715,STEP6CP-EXEC-11722,STEP6CO-EXEC-11722,STEP6CJ-ROUTE-00039990,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,2.00,3.0000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43698,Falkenford,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43698,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009716,STEP6CP-EXEC-11723,STEP6CO-EXEC-11723,STEP6CJ-ROUTE-00039991,step6ci_extracted_materials_domestic_movement,regular,regular_horse_capacity_upkeep,,extracted_materials,0.20,0.3000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43698,Falkenford,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43698,Falkenford,Falkenford,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009717,STEP6CP-EXEC-11724,STEP6CO-EXEC-11724,STEP6CJ-ROUTE-00039992,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_arcemont_wood_hof0,House Glasston,Baronial Houses,manor,manor_hx_47663,Glastonmere,house:house_arcemont_wood_hof0,House Glasston,Baronial Houses,manor,manor_hx_47663,Glastonmere,Glastonmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_arcemont_wood_hof0,House Glasston,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
