combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
lcu:lcu_registry_sett_hx_38340,lcu_working_final_ready,lcu_registry_sett_hx_38340,local_community_unit,c_8,Dunmere,hx_38340,T1_public_center_or_high_consumer,town,Ferryham,Ferryham,Ferryham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_33002,lcu_working_final_ready,lcu_registry_sett_hx_33002,local_community_unit,c_8,Dunmere,hx_33002,T3_ordinary_local_community,village,Sailquay,Sailquay,Sailquay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_39442,lcu_working_final_ready,lcu_registry_sett_hx_39442,local_community_unit,c_8,Dunmere,hx_39442,T3_ordinary_local_community,village,Fleming Hythe,Fleming Hythe,Fleming Hythe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_40014,lcu_working_final_ready,lcu_registry_sett_hx_40014,local_community_unit,c_8,Dunmere,hx_40014,T3_ordinary_local_community,village,Strandstow,Strandstow,Strandstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36647,lcu_working_final_ready,lcu_rural_manor_hx_36647,local_community_unit,c_8,Dunmere,hx_36647,T3_ordinary_local_community,village,Seamere,Seamere,Seamere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38054,lcu_working_final_ready,lcu_rural_manor_hx_38054,local_community_unit,c_8,Dunmere,hx_38054,T3_ordinary_local_community,village,Strandstrand,Strandstrand,Strandstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34702,lcu_working_final_ready,lcu_rural_manor_hx_34702,local_community_unit,c_9,Eldham,hx_34702,T3_ordinary_local_community,hamlet,Eldcote,Eldcote,Eldcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36382,lcu_working_final_ready,lcu_rural_manor_hx_36382,local_community_unit,c_9,Eldham,hx_36382,T3_ordinary_local_community,hamlet,Bedeham,Bedeham,Bedeham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36663,lcu_working_final_ready,lcu_rural_manor_hx_36663,local_community_unit,c_9,Eldham,hx_36663,T3_ordinary_local_community,hamlet,Bellwick,Bellwick,Bellwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35544,lcu_working_final_ready,lcu_rural_manor_hx_35544,local_community_unit,c_9,Eldham,hx_35544,T2_service_locality,institutional_precinct,Eldminster,Eldminster,Eldminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35826,lcu_working_final_ready,lcu_rural_manor_hx_35826,local_community_unit,c_9,Eldham,hx_35826,T2_service_locality,institutional_precinct,Bellpriory,Bellpriory,Bellpriory,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35830,lcu_working_final_ready,lcu_rural_manor_hx_35830,local_community_unit,c_9,Eldham,hx_35830,T2_service_locality,institutional_precinct,Bedecell,Bedecell,Bedecell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36103,lcu_working_final_ready,lcu_rural_manor_hx_36103,local_community_unit,c_9,Eldham,hx_36103,T2_service_locality,institutional_precinct,Clerkstow,Clerkstow,Clerkstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36106,lcu_working_final_ready,lcu_rural_manor_hx_36106,local_community_unit,c_9,Eldham,hx_36106,T2_service_locality,institutional_precinct,Bookham,Bookham,Bookham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36388,lcu_working_final_ready,lcu_rural_manor_hx_36388,local_community_unit,c_9,Eldham,hx_36388,T2_service_locality,institutional_precinct,Clerkbury,Clerkbury,Clerkbury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36945,lcu_working_final_ready,lcu_rural_manor_hx_36945,local_community_unit,c_9,Eldham,hx_36945,T2_service_locality,institutional_precinct,Yewhallow,Yewhallow,Yewhallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36949,lcu_working_final_ready,lcu_rural_manor_hx_36949,local_community_unit,c_9,Eldham,hx_36949,T2_service_locality,institutional_precinct,,Cuthbertfield,Cuthbertfield,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36952,lcu_working_final_ready,lcu_rural_manor_hx_36952,local_community_unit,c_9,Eldham,hx_36952,T2_service_locality,institutional_precinct,,Abbeymead,Abbeymead,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37231,lcu_working_final_ready,lcu_rural_manor_hx_37231,local_community_unit,c_9,Eldham,hx_37231,T2_service_locality,institutional_precinct,Bedestead,Bedestead,Bedestead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38068,lcu_working_final_ready,lcu_rural_manor_hx_38068,local_community_unit,c_9,Eldham,hx_38068,T2_service_locality,institutional_precinct,Bellley,Bellfield,Bellfield,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-029,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38352,lcu_working_final_ready,lcu_rural_manor_hx_38352,local_community_unit,c_9,Eldham,hx_38352,T2_service_locality,institutional_precinct,Minsterbrook,Minsterbrook,Minsterbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38629,lcu_working_final_ready,lcu_rural_manor_hx_38629,local_community_unit,c_9,Eldham,hx_38629,T2_service_locality,institutional_precinct,Bridgewick,Bridgewick,Bridgewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38632,lcu_working_final_ready,lcu_rural_manor_hx_38632,local_community_unit,c_9,Eldham,hx_38632,T2_service_locality,institutional_precinct,Bridgeminster,Bridgeminster,Bridgeminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39182,lcu_working_final_ready,lcu_rural_manor_hx_39182,local_community_unit,c_9,Eldham,hx_39182,T2_service_locality,institutional_precinct,Bridgestreet,Bridgestreet,Bridgestreet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39477,lcu_working_final_ready,lcu_rural_manor_hx_39477,local_community_unit,c_9,Eldham,hx_39477,T2_service_locality,institutional_precinct,Hallstead,Hallstead,Hallstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39756,lcu_working_final_ready,lcu_rural_manor_hx_39756,local_community_unit,c_9,Eldham,hx_39756,T2_service_locality,institutional_precinct,Yewcote,Yewcote,Yewcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38918,lcu_working_final_ready,lcu_rural_manor_hx_38918,local_community_unit,c_9,Eldham,hx_38918,T2_service_locality,market_village,Roodton,Roodton,Roodton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39198,lcu_working_final_ready,lcu_rural_manor_hx_39198,local_community_unit,c_9,Eldham,hx_39198,T2_service_locality,market_village,Eldbrook,Eldbrook,Eldbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39470,lcu_working_final_ready,lcu_rural_manor_hx_39470,local_community_unit,c_9,Eldham,hx_39470,T2_service_locality,market_village,Bookbury,Bookbury,Bookbury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39757,lcu_working_final_ready,lcu_rural_manor_hx_39757,local_community_unit,c_9,Eldham,hx_39757,T2_service_locality,market_village,Holyton,Holyton,Holyton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40029,lcu_working_final_ready,lcu_rural_manor_hx_40029,local_community_unit,c_9,Eldham,hx_40029,T2_service_locality,market_village,Bellcote,Bellcote,Bellcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40033,lcu_working_final_ready,lcu_rural_manor_hx_40033,local_community_unit,c_9,Eldham,hx_40033,T2_service_locality,market_village,Bookley,Bookley,Bookley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40039,lcu_working_final_ready,lcu_rural_manor_hx_40039,local_community_unit,c_9,Eldham,hx_40039,T2_service_locality,market_village,Cross,Cross,Cross,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40311,lcu_working_final_ready,lcu_rural_manor_hx_40311,local_community_unit,c_9,Eldham,hx_40311,T2_service_locality,market_village,Elderstow,Elderstow,Elderstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40316,lcu_working_final_ready,lcu_rural_manor_hx_40316,local_community_unit,c_9,Eldham,hx_40316,T2_service_locality,market_village,Brookbury,Brookbury,Brookbury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40595,lcu_working_final_ready,lcu_rural_manor_hx_40595,local_community_unit,c_9,Eldham,hx_40595,T2_service_locality,market_village,Roodcote,Roodcote,Roodcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40602,lcu_working_final_ready,lcu_rural_manor_hx_40602,local_community_unit,c_9,Eldham,hx_40602,T2_service_locality,market_village,Priorcote,Priorcote,Priorcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41158,lcu_working_final_ready,lcu_rural_manor_hx_41158,local_community_unit,c_9,Eldham,hx_41158,T2_service_locality,market_village,Crosscross,Crossway,Crossway,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-031,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37224,lcu_working_final_ready,lcu_rural_manor_hx_37224,local_community_unit,c_9,Eldham,hx_37224,T4_dependency_or_terrain_edge,terrain-edge cluster,Wardenminster,Wardenminster,Wardenminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38346,lcu_working_final_ready,lcu_rural_manor_hx_38346,local_community_unit,c_9,Eldham,hx_38346,T4_dependency_or_terrain_edge,terrain-edge cluster,Hallowworth,Hallowworth,Hallowworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38622,lcu_working_final_ready,lcu_rural_manor_hx_38622,local_community_unit,c_9,Eldham,hx_38622,T4_dependency_or_terrain_edge,terrain-edge cluster,Hallowwell,Hallowwell,Hallowwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38624,lcu_working_final_ready,lcu_rural_manor_hx_38624,local_community_unit,c_9,Eldham,hx_38624,T4_dependency_or_terrain_edge,terrain-edge cluster,Hallridge,Hallridge,Hallridge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38909,lcu_working_final_ready,lcu_rural_manor_hx_38909,local_community_unit,c_9,Eldham,hx_38909,T4_dependency_or_terrain_edge,terrain-edge cluster,Brookbank,Brookbank,Brookbank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40302,lcu_working_final_ready,lcu_rural_manor_hx_40302,local_community_unit,c_9,Eldham,hx_40302,T4_dependency_or_terrain_edge,terrain-edge cluster,Clerkwell,Clerkwell,Clerkwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40863,lcu_working_final_ready,lcu_rural_manor_hx_40863,local_community_unit,c_9,Eldham,hx_40863,T4_dependency_or_terrain_edge,terrain-edge cluster,Yewbury,Yewfold,Yewfold,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-015,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41424,lcu_working_final_ready,lcu_rural_manor_hx_41424,local_community_unit,c_9,Eldham,hx_41424,T4_dependency_or_terrain_edge,terrain-edge cluster,Abbeyton,Abbeyton,Abbeyton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41982,lcu_working_final_ready,lcu_rural_manor_hx_41982,local_community_unit,c_9,Eldham,hx_41982,T4_dependency_or_terrain_edge,terrain-edge cluster,Bridgebank,Bridgebank,Bridgebank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41984,lcu_working_final_ready,lcu_rural_manor_hx_41984,local_community_unit,c_9,Eldham,hx_41984,T4_dependency_or_terrain_edge,terrain-edge cluster,Abbeyedge,Abbeyedge,Abbeyedge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
